hhid,province,district,subdistrict,village,ea,pmt,community,hybrid,elite,poorest10,daymeeting,treated,rank,consumption,consumption_ae,food,nonfood,nonstaple,diversity,pcfloor,tfloor,twall,toilet,water,lighting,troof,fcook,house,credit,hhsize,hhsize2,hhsize_ae,hhage,hhage2,hhmale,hhmarried,hhmalemarr,hhsector1,hhsector2,hhsector3,formal,informal,hheduc2,hheduc3,hheduc4,age04,eschild,jschild,sschild,higheduc2,higheduc3,higheduc4,depratio,ac,computer,radio,tv,dvd,satellite,gas,refrigerator,bicycle,motorcycle,auto,hp,jewelry,chicken,cow
"476292",73,11,93,11,476,0,0,1,0,1,1,0,.7012987,223.8316,313.0554,23.08571,.8968613,.730198,10,42.85714,1,0,1,0,1,0,1,1,0,7,49,5.004934,36,1296,1,1,1,1,0,0,0,1,1,0,0,2,3,0,0,1,0,0,2.5,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1
"476305",73,11,93,11,476,0,0,1,0,1,1,0,.3376623,452.4515,659.0168,63.13636,.8604572,.2037437,7,3.181818,1,1,0,0,1,0,0,1,0,11,121,7.552109,48,2304,1,1,1,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,.5714286,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0
"476308",73,11,93,11,476,0,0,1,0,1,1,0,.4675325,373.9524,476.0601,36,.903731,.7666667,7,16,1,1,0,0,0,0,0,1,0,5,25,3.927575,63,3969,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
"476439",73,11,93,11,476,0,0,1,0,1,1,0,.7142857,227.7768,284.6661,24.25,.8935361,.3938144,7,12.5,1,0,1,0,1,0,0,1,0,4,16,3.200617,34,1156,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,.3333333,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1
"476664",73,11,93,11,476,0,0,1,0,1,1,0,.7792208,1588,1910.444,106.5,.9329345,.6025039,10,32,1,1,1,0,0,0,1,1,0,3,9,2.493661,30,900,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,.5,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1
"476691",73,11,93,11,476,0,0,1,0,1,1,0,.3116883,563.625,625.3811,40.425,.9282768,.8008658,7,30,1,0,0,0,1,0,0,1,0,2,4,1.802501,62,3844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"476752",73,11,93,11,476,0,0,1,0,1,1,1,.1168831,271.8452,344.9709,18.125,.9333261,.7103449,5,8.75,1,0,0,0,0,0,0,0,0,4,16,3.152094,23,529,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
"477037",73,11,93,133,477,0,1,0,0,0,1,0,.9622642,567.9246,669.6669,73.33334,.8708749,.8704545,10,53.33333,1,1,1,0,1,0,1,1,0,3,9,2.544211,66,4356,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,.5,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0
"477044",73,11,93,133,477,0,1,0,0,0,1,1,.3018868,244.5351,315.1795,29.625,.8788518,.6202531,9,17.5,1,0,0,0,1,0,0,1,0,4,16,3.10344,62,3844,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"477048",73,11,93,133,477,0,1,0,0,0,1,1,.3207547,153.7877,207.394,21.66667,.8591132,.6230769,4,14,1,0,0,0,1,0,0,1,0,6,36,4.449147,38,1444,1,1,1,1,0,0,0,1,0,0,0,0,2,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0
"477328",73,11,93,133,477,0,1,0,0,0,1,0,.3962264,189.998,256.2262,28.66667,.8491212,.5988372,11,16.66667,1,0,0,0,1,0,0,1,0,6,36,4.449147,36,1296,1,1,1,1,0,0,0,1,1,0,0,1,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
"477523",73,11,93,133,477,0,1,0,0,0,1,0,.8113208,238.4286,321.5384,33.11666,.8611045,.6517363,10,11.66667,1,1,1,1,1,0,1,1,0,6,36,4.449147,38,1444,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1
"477664",73,11,93,133,477,0,1,0,0,0,1,0,.8679245,907.5714,1007.013,95.8,.8944436,.7098121,11,35,1,0,1,1,1,0,1,1,0,2,4,1.802501,54,2916,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0
"477666",73,11,93,133,477,0,1,0,0,0,1,0,.5471698,221.7883,307.4488,25.17143,.8865069,.6356413,10,14.28571,1,0,1,0,1,0,1,1,0,7,49,5.04968,35,1225,1,1,1,1,0,0,0,1,1,0,0,1,2,0,0,1,0,0,1.333333,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0
"477811",73,11,93,133,477,0,1,0,0,0,1,1,.1886792,152.7609,201.8678,19.5,.8723496,.2820513,9,8.333333,1,0,0,0,1,0,0,0,0,6,36,4.540425,56,3136,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"477928",73,11,93,133,477,0,1,0,0,0,1,1,.1509434,607.9703,674.5853,45.25,.925572,.7348067,8,42,1,0,0,0,1,0,0,0,0,2,4,1.802501,62,3844,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1
"478016",73,11,93,130,478,1,0,0,0,0,0,0,,287.217,394.6562,42.65714,.8514811,.7283992,11,14,1,1,1,0,1,0,1,1,0,7,49,5.094356,34,1156,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,.75,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"478415",73,11,93,130,478,1,0,0,0,0,0,0,,826.002,1102.604,18.5,.977603,.6036036,8,11.66667,1,1,0,1,1,0,0,1,0,6,36,4.494827,43,1849,1,1,1,1,0,0,0,1,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
"478506",73,11,93,130,478,1,0,0,0,0,0,0,,244.0357,314.4152,32.56,.8665769,.7033169,8,28,1,0,1,0,1,0,0,0,0,5,25,3.880788,45,2025,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,.25,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1
"478581",73,11,93,130,478,1,0,0,0,0,0,0,,263.5774,324.5018,13.49375,.9488053,.4858731,7,11.25,1,0,0,0,0,0,0,1,0,4,16,3.24901,48,2304,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
"478585",73,11,93,130,478,1,0,0,0,0,0,0,,239.2857,303.653,32.5,.8641791,.8115385,8,8.75,1,0,0,0,0,0,0,1,0,4,16,3.152094,31,961,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1
"478611",73,11,93,130,478,1,0,0,0,0,0,0,,229.8155,254.9962,26.5,.8846901,.4433962,8,12,1,0,0,0,1,0,0,1,0,2,4,1.802501,41,1681,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
"478809",73,11,93,130,478,1,0,0,0,0,0,1,,126.3143,166.7774,15.85,.8745193,.6214511,8,9.6,1,0,0,1,0,0,1,1,0,5,25,3.786912,52,2704,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"478846",73,11,93,130,478,1,0,0,0,0,0,0,,250.0635,300.839,23,.9080234,.5869565,8,26.66667,1,0,1,0,1,0,1,1,0,3,9,2.493661,63,3969,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,.5,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0
"478948",73,11,93,130,478,1,0,0,0,0,0,0,,504.9792,621.7023,82.25,.837122,.7477204,11,17.5,1,1,1,0,1,0,0,1,0,4,16,3.24901,42,1764,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,.3333333,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
"479001",73,11,93,58,479,1,0,0,0,0,0,0,,217.5744,267.8655,8,.963231,1,2,19.25,1,0,0,0,1,0,1,1,0,4,16,3.24901,42,1764,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1
"479006",73,11,93,58,479,1,0,0,0,0,0,0,,660.6399,733.0258,62.25,.9057732,.8433735,11,22.5,1,0,0,1,1,0,0,1,0,2,4,1.802501,69,4761,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"479049",73,11,93,58,479,1,0,0,0,0,0,0,,314.1086,435.5727,44.46875,.8584287,.8742094,12,10,1,0,0,0,1,0,0,0,0,8,64,5.769114,55,3025,1,1,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,.3333333,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1
"479191",73,11,93,58,479,1,0,0,0,0,0,0,,1490.645,1920.545,68,.9543822,.8,9,21,1,1,1,0,1,0,1,1,0,5,25,3.880788,58,3364,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,.25,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1
"479199",73,11,93,58,479,1,0,0,0,0,0,0,,580.5214,747.9428,66.1,.8861368,.8910741,12,19.6,1,1,1,0,1,0,0,1,0,5,25,3.880788,34,1156,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,.6666667,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1
"479340",73,11,93,58,479,1,0,0,0,0,0,0,,337.119,445.1108,35.3,.8952892,.7167139,11,7,1,0,1,0,0,0,0,1,0,5,25,3.786912,33,1089,1,1,1,1,0,0,0,1,0,0,0,1,2,0,0,0,0,1,1.5,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0
"479458",73,11,93,58,479,1,0,0,0,0,0,0,,1024.766,1208.35,147,.8565526,.8321996,12,28,1,1,1,0,0,0,0,1,0,3,9,2.544211,63,3969,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1
"479586",73,11,93,58,479,1,0,0,0,0,0,0,,431.3143,508.5833,24.66667,.9428105,.7162162,8,26.66667,1,0,0,0,1,0,0,1,0,3,9,2.544211,58,3364,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1
"479983",73,11,93,58,479,1,0,0,0,0,0,1,,239.0047,307.9333,18.8,.9213405,.7021276,7,7,1,0,0,0,0,0,0,1,0,5,25,3.880788,40,1600,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,.25,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
"480178",73,11,93,105,480,1,0,0,0,0,0,0,,507.7777,598.7449,72.16666,.8578774,.7621247,11,26.66667,1,0,1,0,1,0,0,1,0,3,9,2.544211,68,4624,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1
"480225",73,11,93,105,480,1,0,0,0,0,0,0,,1725.053,2155.901,121.375,.9296399,.8825952,12,61.75,1,1,1,1,1,0,1,1,0,4,16,3.200617,50,2500,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,.3333333,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0
"480375",73,11,93,105,480,1,0,0,0,0,0,0,,266.1429,402.0959,34.23077,.8713819,.7775281,10,30.76923,1,0,1,0,1,0,1,1,0,13,169,8.604558,60,3600,1,1,1,0,0,1,0,1,0,0,0,4,1,1,0,0,0,1,.8571429,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"480773",73,11,93,105,480,1,0,0,0,0,0,0,,666.4405,845.7114,100.125,.8497615,.8289638,12,26.25,1,0,0,0,1,0,0,1,0,4,16,3.152094,70,4900,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,3,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0
"480806",73,11,93,105,480,1,0,0,0,0,0,0,,751.6726,953.8707,89.65,.8807327,.9063023,11,30,1,1,1,1,1,0,1,1,1,4,16,3.152094,45,2025,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0
"480807",73,11,93,105,480,1,0,0,0,0,0,1,,322.371,434.7409,40.08333,.8756609,.8586279,11,11.66667,1,0,0,0,0,0,0,1,0,6,36,4.449147,39,1521,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,2,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0
"480877",73,11,93,105,480,1,0,0,0,0,0,0,,294.3946,397.5617,33.71429,.8854793,.6313559,10,7.142857,1,0,0,0,1,0,0,1,0,7,49,5.183502,70,4900,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,.4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
"480886",73,11,93,105,480,1,0,0,0,0,0,1,,189.2361,255.1987,24.41667,.8709725,.7883959,10,8.333333,1,0,0,0,1,0,0,1,0,6,36,4.449147,32,1024,1,1,1,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"480995",73,11,93,105,480,1,0,0,0,0,0,0,,91.01711,141.6521,11.96875,.8685,.7441253,10,6.5625,1,0,1,0,1,0,0,1,0,16,256,10.28064,61,3721,0,0,0,0,0,1,0,1,0,0,0,3,3,0,0,0,1,0,.7777778,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1
"481165",73,11,93,55,481,1,0,0,0,0,0,0,,698.9921,824.2148,81.83334,.8829266,.8472505,11,20,1,0,0,1,1,0,1,1,0,3,9,2.544211,53,2809,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1
"481247",73,11,93,55,481,1,0,0,0,0,0,0,,216.125,288.4983,31.38333,.8547908,.6733935,8,5,1,0,0,1,1,0,0,1,0,6,36,4.494827,49,2401,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,.5,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1
"481265",73,11,93,55,481,1,0,0,0,0,0,0,,878.0809,1145.153,81.95,.9066715,.7449664,11,19.2,1,0,1,1,1,0,1,1,0,5,25,3.8339,39,1521,1,1,1,1,0,0,1,0,0,0,1,0,1,2,0,0,0,1,.6666667,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0
"481393",73,11,93,55,481,1,0,0,0,0,0,0,,219.5159,293.0247,20.08333,.9085108,.6493776,8,5.833333,1,0,0,1,1,0,0,1,0,6,36,4.494827,75,5625,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1
"481394",73,11,93,55,481,1,0,0,0,0,0,0,,634.1786,634.1786,45.6,.9280959,.8333333,7,54,1,0,0,1,1,0,0,0,0,1,1,1,60,3600,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"481567",73,11,93,55,481,1,0,0,0,0,0,0,,303.6809,400.9612,29.6,.9025293,.7601351,10,11.8,1,0,0,0,0,0,1,1,0,5,25,3.786912,36,1296,1,1,1,0,0,1,0,1,0,0,1,0,3,0,0,0,0,1,1.5,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1
"481617",73,11,93,55,481,1,0,0,0,0,0,0,,535.5905,698.493,54.1,.89899,.8595194,11,18.2,1,0,0,1,1,0,1,0,0,5,25,3.8339,48,2304,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1.5,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1
"481790",73,11,93,55,481,1,0,0,0,0,0,0,,597.3476,788.7002,79.92,.8662086,.8020521,11,14.4,1,1,0,1,1,0,1,1,0,5,25,3.786912,36,1296,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1.5,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0
"481893",73,11,93,55,481,1,0,0,0,0,0,0,,453.6,591.5646,55.16,.8783951,.6943437,9,19.2,1,0,1,0,1,0,0,1,0,5,25,3.8339,59,3481,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,0,.6666667,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1
"482163",73,11,93,19,482,0,0,1,0,0,0,0,.2051282,513.6191,669.8388,56.3,.8903857,.7797514,8,9.6,1,0,0,0,1,0,1,1,0,5,25,3.8339,41,1681,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,.6666667,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"482259",73,11,93,19,482,0,0,1,0,0,0,0,.8205128,600.0278,792.9141,69.475,.8842137,.8368718,10,17.5,1,0,1,0,1,0,1,1,0,6,36,4.540425,59,3481,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,.2,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0
"482293",73,11,93,19,482,0,0,1,0,0,0,0,.2307692,590.1503,818.3583,98.5625,.8329875,.7628408,11,8.75,1,0,0,0,1,0,1,1,0,8,64,5.769114,58,3364,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,.3333333,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0
"482320",73,11,93,19,482,0,0,1,0,0,0,0,.1025641,358.5476,397.8335,42.75,.880769,.8362573,8,35,1,0,0,0,1,0,0,1,0,2,4,1.802501,60,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"482602",73,11,93,19,482,0,0,1,0,0,0,0,1,1644.243,2093.204,135.25,.9177433,.8565619,12,40,1,1,1,1,1,0,1,1,0,5,25,3.927575,56,3136,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1
"482692",73,11,93,19,482,0,0,1,0,0,0,0,.974359,898.9434,1106.729,102.825,.8856157,.8772186,12,32,1,1,1,0,1,0,1,1,0,4,16,3.24901,44,1936,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0
"482749",73,11,93,19,482,0,0,1,0,0,0,0,.1794872,188.5981,245.9611,24.4,.8706244,.5901639,9,10.4,1,0,0,0,1,0,0,1,0,5,25,3.8339,32,1024,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1.5,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
"482874",73,11,93,19,482,0,0,1,0,0,0,0,.3076923,738.1786,738.1786,111.75,.8486139,.787472,11,200,1,0,0,0,0,0,1,1,0,1,1,1,70,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"482975",73,11,93,19,482,0,0,1,0,0,0,0,.6666667,778.4444,917.9009,99.36667,.8723522,.7266018,12,32.66667,1,0,1,1,1,0,1,0,0,3,9,2.544211,67,4489,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,.5,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0
"483204",73,11,93,140,483,0,1,0,1,0,0,0,.7076923,357.4305,482.0212,53.25,.85102,.7777778,11,50,1,0,1,1,1,0,1,1,0,6,36,4.449147,64,4096,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,2,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1
"483257",73,11,93,140,483,0,1,0,1,0,0,0,.7692308,913.1381,1176.486,89.5,.9019864,.7385475,10,14,1,1,1,1,1,0,1,1,0,5,25,3.880788,41,1681,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1.5,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
"483425",73,11,93,140,483,0,1,0,1,0,0,0,.3384615,465.8171,600.158,57.25,.8770977,.7554585,12,94,1,0,1,1,1,0,0,1,0,5,25,3.880788,49,2401,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,.25,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0
"483429",73,11,93,140,483,0,1,0,1,0,0,0,.3538462,278.1958,394.6413,30.11111,.8917629,.9225093,10,10.88889,1,1,1,1,1,0,1,1,0,9,81,6.3444,61,3721,1,1,1,1,0,0,1,0,1,0,0,0,2,0,0,0,0,1,.5,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1
"483838",73,11,93,140,483,0,1,0,1,0,0,0,.6769231,438.7286,,,,.917757,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"483907",73,11,93,140,483,0,1,0,1,0,0,0,.6153846,450.5878,554.7386,77.275,.8285018,.8835328,11,37.5,1,0,1,0,1,0,0,1,0,4,16,3.24901,78,6084,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,.3333333,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0
"483975",73,11,93,140,483,0,1,0,1,0,0,0,.3846154,267.3512,339.268,39.7,.8515062,.8142318,9,17.5,1,0,0,0,0,0,0,0,0,4,16,3.152094,39,1521,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0
"483988",73,11,93,140,483,0,1,0,1,0,0,0,.5692308,313.6536,404.1107,44.9,.8568484,.9287305,11,19.8,1,1,0,0,1,0,1,1,0,5,25,3.880788,70,4900,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.5,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0
"483994",73,11,93,140,483,0,1,0,1,0,0,0,,673.9196,829.6924,65.75,.9024364,.7756654,10,15,1,1,1,1,1,0,0,1,0,4,16,3.24901,50,2500,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0
"484116",73,11,93,72,484,0,1,0,0,1,1,1,.1190476,1008.988,,,,.7505568,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"484291",73,11,93,72,484,0,1,0,0,1,1,0,.2857143,262.7351,333.4102,42.75,.8372886,.751462,9,15.75,1,0,0,1,0,0,0,1,0,4,16,3.152094,39,1521,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
"484315",73,11,93,72,484,0,1,0,0,1,1,1,.2380952,423.6349,499.5281,45,.8937765,.8666667,10,25.66667,1,0,0,1,1,0,1,1,0,3,9,2.544211,57,3249,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1
"484348",73,11,93,72,484,0,1,0,0,1,1,0,.547619,267.372,370.7634,20.1875,.9244966,.6099072,10,10.5,1,0,1,1,1,0,1,1,0,8,64,5.769114,53,2809,1,1,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,.3333333,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1
"484380",73,11,93,72,484,0,1,0,0,1,1,0,.7142857,717.998,958.4324,68,.9052922,.8786765,10,24,1,0,1,1,1,0,1,1,0,6,36,4.494827,37,1369,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1
"484418",73,11,93,72,484,0,1,0,0,1,1,0,.9047619,995.6399,1263.465,91.5625,.9080365,.8668942,9,22.75,1,1,1,1,1,0,1,1,0,4,16,3.152094,40,1600,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0
"484574",73,11,93,72,484,0,1,0,0,1,1,0,.8095238,463.7871,604.8503,34.99,.9245559,.6401829,10,19.2,1,1,1,1,1,0,1,1,1,5,25,3.8339,52,2704,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,.6666667,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
"484724",73,11,93,72,484,0,1,0,0,1,1,0,,540.9256,686.4332,72.875,.8652772,.7958834,11,24.5,1,0,0,1,1,0,1,1,1,4,16,3.152094,44,1936,1,1,1,1,0,0,0,1,0,0,1,0,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0
"484836",73,11,93,72,484,0,1,0,0,1,1,1,.1904762,1249.678,1249.678,215,.8279557,.9325581,9,98,1,0,1,1,1,0,1,1,0,1,1,1,80,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
"485087",73,11,93,107,485,0,0,1,1,0,0,1,.4390244,502.496,,,,.7066069,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"485254",73,11,93,107,485,0,0,1,1,0,0,0,.7317073,229.4484,,,,.9235669,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"485258",73,11,93,107,485,0,0,1,1,0,0,1,.2195122,196.1038,252.6598,19.1,.9026026,.8429319,9,8.4,1,0,0,0,1,0,0,1,0,5,25,3.880788,43,1849,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,.6666667,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"485372",73,11,93,107,485,0,0,1,1,0,0,0,.8780488,372.6577,,,,.760479,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"485487",73,11,93,107,485,0,0,1,1,0,0,0,.6585366,273.903,376.3618,34.03571,.8757381,.9223505,11,15,1,0,1,0,1,0,1,1,0,7,49,5.094356,54,2916,1,1,1,0,1,0,1,0,0,1,0,0,2,0,0,0,1,0,.75,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1
"485606",73,11,93,107,485,0,0,1,1,0,0,0,.5853658,446.2562,574.9557,54.75,.8773126,.7424657,11,36.4,1,1,1,1,1,0,0,1,0,5,25,3.880788,53,2809,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,.25,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1
"485681",73,11,93,107,485,0,0,1,1,0,0,0,.3902439,270.4246,325.3344,29.63333,.8904192,.7311586,9,28.66667,1,1,1,1,1,0,0,1,0,3,9,2.493661,60,3600,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,.5,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0
"485826",73,11,93,107,485,0,0,1,1,0,0,0,.8292683,810.0179,997.249,71.375,.9118847,.8633975,11,21,1,1,1,1,1,0,1,1,0,4,16,3.24901,36,1296,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0
